LAT,LON,MINY,MAXY,DRANGE,NPHOTO,NYEARS
45.317518,-75.815860,2007,2014,7,5,4
45.317530,-75.833894,2007,2015,8,5,4
45.317542,-75.819338,2007,2014,7,5,4
45.317543,-75.840071,2007,2015,8,4,3
45.317549,-75.819339,2007,2014,7,5,4
45.317552,-75.814695,2007,2014,7,5,4
45.317554,-75.822427,2007,2014,7,4,4
45.317562,-75.814702,2007,2014,7,5,4
45.317563,-75.817214,2007,2014,7,4,3
45.317577,-75.818298,2007,2014,7,5,4
45.317585,-75.815906,2007,2014,7,5,4
45.317592,-75.825770,2007,2014,7,5,4
45.317602,-75.821375,2007,2014,7,5,4
45.317608,-75.837840,2007,2015,8,6,5
45.317611,-75.818305,2007,2014,7,5,4
45.317627,-75.825751,2007,2014,7,4,4
45.317629,-75.831417,2007,2015,8,6,5
45.317631,-75.839860,2007,2015,8,6,5
45.317637,-75.817230,2007,2014,7,5,4
45.317637,-75.834361,2007,2015,8,5,4
45.317640,-75.839836,2007,2015,8,6,5
45.317653,-75.835734,2007,2015,8,6,5
45.317654,-75.820483,2007,2014,7,4,3
45.317657,-75.821364,2007,2014,7,5,4
45.317670,-75.837729,2007,2015,8,5,4
45.317697,-75.819381,2007,2014,7,5,4
45.317700,-75.839693,2007,2015,8,5,5
45.317724,-75.825637,2007,2014,7,4,4
45.317728,-75.816004,2007,2014,7,5,4
45.317728,-75.820614,2007,2014,7,4,3
45.317731,-75.831474,2007,2015,8,6,5
45.317733,-75.819391,2007,2014,7,4,3
45.317738,-75.839602,2007,2015,8,4,4
45.317740,-75.837702,2007,2015,8,5,4
45.317743,-75.814823,2007,2014,7,5,4
45.317750,-75.814828,2007,2014,7,5,4
45.317752,-75.822382,2007,2014,7,4,4
45.317760,-75.820719,2007,2014,7,5,4
45.317761,-75.817254,2007,2014,7,4,3
45.317767,-75.816031,2007,2014,7,5,4
45.317770,-75.818345,2007,2014,7,5,4
45.317770,-75.820775,2007,2014,7,5,4
45.317772,-75.832644,2007,2015,8,6,5
45.317776,-75.835288,2007,2015,8,6,5
45.317777,-75.832647,2007,2015,8,6,5
45.317778,-75.835259,2007,2015,8,6,5
45.317789,-75.825421,2007,2014,7,5,4
45.317790,-75.839476,2007,2015,8,5,5
45.317792,-75.820960,2007,2014,7,5,4
45.317809,-75.825312,2007,2014,7,5,4
45.317819,-75.818359,2007,2014,7,4,3
45.317824,-75.821331,2007,2014,7,5,4
45.317827,-75.817258,2007,2014,7,4,3
45.317835,-75.825176,2007,2014,7,5,4
45.317835,-75.839368,2007,2015,8,3,3
45.317854,-75.837784,2007,2015,8,5,4
45.317865,-75.825011,2007,2014,7,5,4
45.317873,-75.837802,2007,2015,8,5,4
45.317882,-75.819433,2007,2014,7,3,3
45.317886,-75.824900,2007,2014,7,5,4
45.317889,-75.834600,2007,2015,8,5,5
45.317902,-75.816126,2007,2014,7,5,4
45.317906,-75.814932,2007,2014,7,5,4
45.317906,-75.819439,2007,2014,7,3,3
45.317916,-75.824739,2007,2014,7,5,4
45.317922,-75.814943,2007,2014,7,5,4
45.317932,-75.839133,2007,2015,8,4,4
45.317933,-75.824651,2007,2014,7,5,4
45.317949,-75.816160,2007,2014,7,5,4
45.317970,-75.824454,2007,2014,7,5,4
45.317972,-75.817205,2007,2014,7,3,3
45.317975,-75.834558,2007,2015,8,5,4
45.317980,-75.824401,2007,2014,7,5,4
45.317983,-75.818406,2007,2014,7,4,3
45.317989,-75.838997,2007,2015,8,4,4
45.318003,-75.821293,2007,2014,7,5,4
45.318018,-75.818417,2007,2014,7,4,3
45.318025,-75.824160,2007,2014,7,5,4
45.318029,-75.837950,2007,2015,8,6,5
45.318029,-75.838899,2007,2015,8,6,5
45.318042,-75.824077,2007,2014,7,5,4
45.318050,-75.831652,2007,2015,8,6,5
45.318051,-75.816263,2007,2014,7,5,4
45.318063,-75.834514,2007,2015,8,6,5
45.318065,-75.819484,2007,2014,7,5,4
45.318080,-75.823887,2007,2014,7,5,4
45.318091,-75.831675,2007,2015,8,6,5
45.318099,-75.817129,2007,2014,7,5,4
45.318099,-75.823787,2007,2014,7,5,4
45.318111,-75.819497,2007,2014,7,5,4
45.318126,-75.815079,2007,2014,7,5,4
45.318127,-75.836693,2007,2015,8,6,5
45.318139,-75.816436,2007,2014,7,5,4
45.318146,-75.836780,2007,2015,8,6,5
45.318148,-75.823541,2007,2014,7,5,4
45.318148,-75.823543,2007,2014,7,5,4
45.318152,-75.816470,2007,2014,7,5,4
45.318162,-75.836549,2007,2015,8,6,5
45.318165,-75.838079,2007,2015,8,6,5
45.318169,-75.822594,2007,2014,7,5,4
45.318172,-75.822627,2007,2014,7,5,4
45.318173,-75.821248,2007,2014,7,5,4
45.318175,-75.822287,2007,2014,7,4,4
45.318188,-75.818466,2007,2014,7,5,4
45.318196,-75.823297,2007,2014,7,4,4
45.318200,-75.823268,2007,2014,7,4,4
45.318204,-75.822919,2007,2014,7,5,4
45.318215,-75.823024,2007,2014,7,5,4
45.318225,-75.818476,2007,2014,7,5,4
45.318232,-75.833305,2007,2015,8,6,5
45.318243,-75.834430,2007,2015,8,5,4
45.318245,-75.838155,2007,2015,8,5,4
45.318261,-75.819529,2007,2014,7,5,4
45.318265,-75.836302,2007,2015,8,6,5
45.318275,-75.821220,2007,2014,7,5,4
45.318280,-75.836919,2007,2015,8,5,4
45.318294,-75.838443,2007,2015,8,6,5
45.318301,-75.836938,2007,2015,8,5,4
45.318303,-75.815190,2007,2014,7,5,4
45.318309,-75.815194,2007,2014,7,5,4
45.318336,-75.821198,2007,2014,7,5,4
45.318337,-75.817422,2007,2014,7,5,4
45.318357,-75.836082,2007,2015,8,6,5
45.318361,-75.836072,2007,2015,8,6,5
45.318386,-75.834455,2007,2015,8,6,5
45.318400,-75.818527,2007,2014,7,5,4
45.318414,-75.834476,2007,2015,8,6,5
45.318421,-75.821115,2007,2014,7,5,4
45.318440,-75.817465,2007,2014,7,5,4
45.318451,-75.831876,2007,2015,8,6,5
45.318451,-75.837074,2007,2015,8,5,4
45.318453,-75.833242,2007,2015,8,6,5
45.318459,-75.833239,2007,2015,8,6,5
45.318460,-75.835836,2007,2015,8,6,5
45.318480,-75.835789,2007,2015,8,6,5
45.318481,-75.815290,2007,2014,7,5,4
45.318482,-75.820958,2007,2014,7,5,4
45.318485,-75.820593,2007,2014,7,5,4
45.318485,-75.820643,2007,2014,7,5,4
45.318486,-75.820074,2007,2014,7,5,4
45.318486,-75.820129,2007,2014,7,5,4
45.318486,-75.820337,2007,2014,7,5,4
45.318486,-75.820387,2007,2014,7,5,4
45.318487,-75.819856,2007,2014,7,4,3
45.318498,-75.819586,2007,2014,7,5,4
45.318502,-75.815299,2007,2014,7,5,4
45.318519,-75.822285,2007,2014,7,4,4
45.318526,-75.817415,2007,2014,7,5,4
45.318528,-75.819290,2007,2014,7,3,3
45.318536,-75.819225,2007,2014,7,3,3
45.318545,-75.817094,2007,2014,7,5,4
45.318553,-75.838120,2007,2015,8,4,4
45.318572,-75.822303,2007,2014,7,4,4
45.318573,-75.817288,2007,2014,7,5,4
45.318573,-75.835565,2007,2015,8,6,5
45.318575,-75.818586,2007,2014,7,5,4
45.318577,-75.818939,2007,2014,7,5,4
45.318581,-75.818919,2007,2014,7,5,4
45.318592,-75.837201,2007,2015,8,6,5
45.318595,-75.834727,2007,2015,8,6,5
45.318649,-75.831249,2007,2015,8,5,5
45.318658,-75.837261,2007,2015,8,6,5
45.318673,-75.834937,2007,2015,8,6,5
45.318674,-75.837876,2007,2015,8,4,4
45.318675,-75.815381,2007,2014,7,5,4
45.318691,-75.835121,2007,2015,8,6,5
45.318759,-75.818668,2007,2014,7,5,4
45.318764,-75.832154,2007,2015,8,6,5
45.318848,-75.815462,2007,2014,7,5,4
45.318848,-75.832488,2007,2015,8,6,5
45.318869,-75.815472,2007,2014,7,5,4
45.318886,-75.832661,2007,2015,8,4,4
45.318928,-75.837249,2007,2015,8,5,4
45.318971,-75.825299,2007,2014,7,5,4
45.318974,-75.825389,2007,2014,7,5,4
45.318979,-75.833093,2007,2015,8,6,5
45.318984,-75.825086,2007,2014,7,5,4
45.318984,-75.825523,2007,2014,7,5,4
45.319039,-75.815552,2007,2014,7,5,4
45.319041,-75.818821,2007,2014,7,4,3
45.319048,-75.833422,2007,2015,8,6,5
45.319090,-75.815576,2007,2014,7,5,4
45.319112,-75.824664,2007,2014,7,5,4
45.319113,-75.824660,2007,2014,7,5,4
45.319157,-75.818239,2007,2014,7,4,4
45.319163,-75.818212,2007,2014,7,4,4
45.319189,-75.824461,2007,2014,7,5,4
45.319203,-75.824425,2007,2014,7,5,4
45.319213,-75.817973,2007,2014,7,4,4
45.319218,-75.817954,2007,2014,7,4,4
45.319224,-75.818925,2007,2014,7,4,3
45.319231,-75.818929,2007,2014,7,4,3
45.319235,-75.815645,2007,2014,7,5,4
45.319260,-75.815656,2007,2014,7,5,4
45.319281,-75.822603,2007,2014,7,3,3
45.319281,-75.824219,2007,2014,7,5,4
45.319283,-75.817648,2007,2014,7,5,4
45.319287,-75.817627,2007,2014,7,5,4
45.319288,-75.824202,2007,2014,7,5,4
45.319300,-75.822616,2007,2014,7,3,3
45.319339,-75.817384,2007,2014,7,5,4
45.319343,-75.817362,2007,2014,7,5,4
45.319369,-75.823989,2007,2014,7,5,4
45.319380,-75.823959,2007,2014,7,5,4
45.319393,-75.825654,2007,2015,8,5,5
45.319408,-75.817058,2007,2014,7,5,4
45.319416,-75.815738,2007,2014,7,5,4
45.319439,-75.822719,2007,2014,7,4,4
45.319444,-75.822723,2007,2014,7,4,4
45.319458,-75.823756,2007,2014,7,5,4
45.319469,-75.823727,2007,2014,7,5,4
45.319471,-75.816759,2007,2014,7,5,4
45.319481,-75.815796,2007,2014,7,5,4
45.319517,-75.815837,2007,2014,7,5,4
45.319531,-75.816471,2007,2014,7,5,4
45.319541,-75.816421,2007,2014,7,5,4
45.319548,-75.823520,2007,2014,7,5,4
45.319569,-75.823465,2007,2014,7,5,4
45.319577,-75.816001,2007,2014,7,5,4
45.319583,-75.825592,2007,2015,8,5,5
45.319584,-75.816149,2007,2014,7,4,4
45.319587,-75.825591,2007,2015,8,5,5
45.319647,-75.823258,2007,2014,7,5,4
45.319660,-75.823224,2007,2014,7,5,4
45.319750,-75.822989,2007,2014,7,5,4
45.319825,-75.785626,2007,2015,8,5,4
45.319838,-75.822765,2007,2014,7,6,4
45.319866,-75.822695,2007,2014,7,6,4
45.319868,-75.825120,2007,2014,7,5,4
45.319913,-75.824733,2007,2014,7,5,4
45.319916,-75.824726,2007,2014,7,5,4
45.319927,-75.822540,2007,2014,7,6,4
45.319976,-75.822416,2007,2014,7,5,3
45.319997,-75.819379,2007,2014,7,4,3
45.320001,-75.832091,2007,2015,8,6,5
45.320016,-75.822314,2007,2014,7,5,3
45.320017,-75.824465,2007,2014,7,4,3
45.320018,-75.824463,2007,2014,7,4,3
45.320111,-75.822075,2007,2014,7,5,3
45.320121,-75.824199,2007,2014,7,5,4
45.320123,-75.824192,2007,2014,7,5,4
45.320137,-75.825412,2007,2015,8,6,5
45.320154,-75.825407,2007,2015,8,6,5
45.320161,-75.821947,2007,2014,7,5,3
45.320199,-75.823998,2007,2014,7,4,3
45.320212,-75.821823,2007,2014,7,6,4
45.320213,-75.819597,2007,2014,7,4,4
45.320215,-75.823956,2007,2014,7,4,3
45.320249,-75.819646,2007,2014,7,4,4
45.320253,-75.821725,2007,2014,7,5,4
45.320270,-75.821683,2007,2014,7,5,4
45.320282,-75.832708,2007,2015,8,5,4
45.320287,-75.823771,2007,2014,7,4,3
45.320294,-75.823752,2007,2014,7,4,3
45.320306,-75.818765,2007,2014,7,4,4
45.320335,-75.819764,2007,2014,7,4,4
45.320339,-75.832739,2007,2015,8,6,5
45.320345,-75.818581,2007,2014,7,4,4
45.320348,-75.821500,2007,2014,7,5,4
45.320364,-75.832752,2007,2015,8,6,5
45.320382,-75.818405,2007,2014,7,4,4
45.320387,-75.823518,2007,2014,7,4,3
45.320390,-75.819840,2007,2014,7,4,4
45.320401,-75.823481,2007,2014,7,4,3
45.320406,-75.818287,2007,2014,7,5,4
45.320420,-75.818218,2007,2014,7,5,4
45.320463,-75.818008,2007,2014,7,5,4
45.320463,-75.819944,2007,2014,7,4,4
45.320474,-75.821233,2007,2015,8,5,5
45.320480,-75.823286,2007,2014,7,4,3
45.320485,-75.823274,2007,2014,7,4,3
45.320487,-75.817888,2007,2014,7,5,4
45.320519,-75.817733,2007,2014,7,5,4
45.320522,-75.832884,2007,2015,8,6,5
45.320523,-75.821146,2007,2015,8,4,4
45.320545,-75.820060,2007,2014,7,4,4
45.320550,-75.817600,2007,2014,7,5,4
45.320557,-75.823095,2007,2014,7,4,3
45.320574,-75.823054,2007,2014,7,4,3
45.320580,-75.817469,2007,2014,7,5,4
45.320583,-75.821053,2007,2015,8,5,5
45.320610,-75.817326,2007,2014,7,4,4
45.320615,-75.820158,2007,2014,7,3,3
45.320637,-75.821702,2007,2015,8,6,5
45.320638,-75.817193,2007,2014,7,5,4
45.320646,-75.782839,2007,2015,8,5,5
45.320654,-75.822856,2007,2014,7,5,4
45.320677,-75.822800,2007,2014,7,5,4
45.320679,-75.817005,2007,2014,7,5,4
45.320687,-75.820262,2007,2014,7,4,4
45.320702,-75.816892,2007,2014,7,5,4
45.320718,-75.820850,2007,2015,8,5,5
45.320729,-75.820835,2007,2015,8,5,5
45.320752,-75.816663,2007,2014,7,5,4
45.320758,-75.822612,2007,2014,7,4,4
45.320760,-75.824698,2007,2015,8,7,5
45.320761,-75.821879,2007,2015,8,6,5
45.320764,-75.782528,2007,2015,8,6,5
45.320775,-75.822574,2007,2014,7,5,4
45.320790,-75.784007,2007,2015,8,5,5
45.320811,-75.816586,2007,2014,7,5,4
45.320821,-75.821966,2007,2015,8,6,5
45.320832,-75.820474,2007,2014,7,4,4
45.320838,-75.784083,2007,2015,8,5,5
45.320846,-75.824480,2007,2015,8,7,5
45.320851,-75.824468,2007,2015,8,7,5
45.320868,-75.782253,2007,2015,8,6,5
45.320886,-75.816569,2007,2014,7,5,4
45.320897,-75.822078,2007,2015,8,6,5
45.320932,-75.824264,2007,2015,8,7,5
45.320938,-75.824249,2007,2015,8,7,5
45.320979,-75.781963,2007,2015,8,6,5
45.321003,-75.816607,2007,2014,7,5,4
45.321008,-75.832704,2007,2015,8,6,5
45.321023,-75.816617,2007,2014,7,5,4
45.321023,-75.822261,2007,2015,8,7,5
45.321028,-75.818945,2007,2014,7,5,4
45.321028,-75.824020,2007,2015,8,7,5
45.321036,-75.824000,2007,2015,8,7,5
45.321067,-75.818772,2007,2014,7,5,4
45.321095,-75.818638,2007,2014,7,5,4
45.321115,-75.820894,2007,2015,8,5,5
45.321118,-75.823794,2007,2015,8,7,5
45.321126,-75.818494,2007,2014,7,5,4
45.321133,-75.823754,2007,2015,8,7,5
45.321141,-75.822427,2007,2015,8,7,5
45.321145,-75.782719,2007,2015,8,6,5
45.321153,-75.822445,2007,2015,8,7,5
45.321157,-75.818349,2007,2014,7,5,4
45.321172,-75.820978,2007,2015,8,5,5
45.321185,-75.818215,2007,2014,7,5,4
45.321201,-75.781377,2007,2015,8,5,5
45.321215,-75.823547,2007,2015,8,7,5
45.321218,-75.823540,2007,2015,8,7,5
45.321226,-75.818026,2007,2014,7,5,4
45.321243,-75.817945,2007,2014,7,5,4
45.321256,-75.821104,2007,2015,8,3,3
45.321277,-75.782388,2007,2015,8,6,5
45.321291,-75.822640,2007,2015,8,7,5
45.321293,-75.823350,2007,2015,8,7,5
45.321299,-75.817682,2007,2014,7,5,4
45.321311,-75.781089,2007,2015,8,6,5
45.321313,-75.823298,2007,2015,8,7,5
45.321316,-75.821192,2007,2015,8,5,5
45.321342,-75.822719,2007,2015,8,7,5
45.321354,-75.817422,2007,2014,7,5,4
45.321373,-75.817336,2007,2014,7,5,4
45.321380,-75.823119,2007,2015,8,7,5
45.321381,-75.822797,2007,2015,8,7,5
45.321409,-75.822956,2007,2015,8,7,5
45.321411,-75.821335,2007,2015,8,5,5
45.321421,-75.780799,2007,2015,8,4,4
45.321421,-75.816830,2007,2014,7,5,4
45.321434,-75.821368,2007,2015,8,5,5
45.321464,-75.832984,2007,2015,8,7,5
45.321550,-75.781704,2007,2015,8,5,5
45.321556,-75.780485,2007,2015,8,5,4
45.321571,-75.783691,2007,2015,8,5,5
45.321595,-75.821600,2007,2015,8,5,5
45.321651,-75.816954,2007,2014,7,5,4
45.321683,-75.781365,2007,2015,8,6,5
45.321711,-75.816987,2007,2014,7,4,4
45.321721,-75.780190,2007,2015,8,4,4
45.321740,-75.821793,2007,2015,8,5,5
45.321778,-75.781129,2007,2015,8,4,4
45.321789,-75.817029,2007,2014,7,4,4
45.321795,-75.784143,2007,2015,8,5,4
45.321842,-75.784329,2007,2015,8,4,4
45.321862,-75.784412,2007,2015,8,4,4
45.321870,-75.780901,2007,2015,8,6,5
45.321871,-75.817073,2007,2014,7,5,4
45.321900,-75.779904,2007,2015,8,3,3
45.321919,-75.821975,2007,2015,8,4,4
45.322037,-75.780570,2007,2015,8,4,4
45.322038,-75.818289,2007,2014,7,5,4
45.322048,-75.817169,2007,2014,7,5,4
45.322049,-75.822089,2007,2015,8,4,4
45.322053,-75.822092,2007,2015,8,4,4
45.322104,-75.817199,2007,2014,7,4,4
45.322217,-75.786960,2007,2015,8,5,4
45.322218,-75.780444,2007,2015,8,5,4
45.322241,-75.817273,2007,2014,7,4,4
45.322249,-75.822249,2007,2015,8,5,5
45.322257,-75.823002,2007,2015,8,7,5
45.322271,-75.822266,2007,2015,8,5,5
45.322293,-75.822909,2007,2015,8,7,5
45.322295,-75.817301,2007,2014,7,4,4
45.322354,-75.818491,2007,2015,8,6,5
45.322362,-75.822728,2007,2015,8,7,5
45.322375,-75.786828,2007,2015,8,5,4
45.322388,-75.786825,2007,2015,8,5,4
45.322395,-75.791030,2007,2015,8,6,5
45.322424,-75.790225,2007,2015,8,6,5
45.322433,-75.817376,2007,2014,7,4,4
45.322441,-75.780620,2007,2015,8,6,5
45.322451,-75.818242,2007,2015,8,6,5
45.322479,-75.818170,2007,2015,8,6,5
45.322506,-75.791492,2007,2015,8,6,5
45.322526,-75.784483,2007,2015,8,5,4
45.322539,-75.789932,2007,2015,8,6,5
45.322546,-75.786821,2007,2015,8,5,4
45.322552,-75.817986,2007,2015,8,6,5
45.322589,-75.780739,2007,2015,8,5,5
45.322599,-75.817866,2007,2015,8,6,5
45.322613,-75.784543,2007,2015,8,4,3
45.322631,-75.817483,2007,2014,7,5,4
45.322639,-75.789675,2007,2015,8,5,4
45.322640,-75.781773,2007,2015,8,6,5
45.322649,-75.787870,2007,2015,8,4,4
45.322651,-75.786835,2007,2015,8,4,3
45.322667,-75.784581,2007,2015,8,5,4
45.322683,-75.780112,2007,2015,8,6,5
45.322722,-75.791997,2007,2015,8,5,5
45.322736,-75.781708,2007,2015,8,5,5
45.322741,-75.789414,2007,2015,8,3,3
45.322774,-75.780521,2007,2015,8,4,4
45.322794,-75.786853,2007,2015,8,5,4
45.322809,-75.787897,2007,2015,8,5,4
45.322813,-75.786856,2007,2015,8,5,4
45.322815,-75.781563,2007,2015,8,6,5
45.322820,-75.781552,2007,2015,8,6,5
45.322893,-75.823571,2007,2016,9,8,6
45.322910,-75.781323,2007,2015,8,6,5
45.322914,-75.823432,2007,2016,9,7,5
45.322939,-75.823290,2007,2016,9,7,5
45.322953,-75.788876,2007,2015,8,5,5
45.322970,-75.823098,2007,2016,9,8,6
45.322987,-75.787927,2007,2015,8,5,4
45.322992,-75.786879,2007,2015,8,4,3
45.322994,-75.792164,2007,2015,8,6,5
45.323005,-75.786881,2007,2015,8,4,3
45.323019,-75.781084,2007,2015,8,6,5
45.323048,-75.822777,2007,2016,9,6,6
45.323050,-75.788631,2007,2015,8,4,4
45.323099,-75.818677,2007,2015,8,5,5
45.323118,-75.817744,2007,2015,8,5,5
45.323141,-75.788385,2007,2015,8,4,4
45.323166,-75.786902,2007,2015,8,3,3
45.323198,-75.817787,2007,2015,8,6,5
45.323201,-75.786906,2007,2015,8,3,3
45.323212,-75.818385,2007,2015,8,5,5
45.323216,-75.823892,2007,2015,8,6,5
45.323242,-75.788114,2007,2015,8,5,5
45.323253,-75.818963,2007,2015,8,4,4
45.323263,-75.818971,2007,2015,8,4,4
45.323286,-75.789492,2007,2015,8,4,3
45.323301,-75.790874,2007,2015,8,6,5
45.323314,-75.790798,2007,2015,8,6,5
45.323317,-75.789516,2007,2015,8,4,3
45.323323,-75.790947,2007,2015,8,6,5
45.323344,-75.823902,2007,2015,8,6,5
45.323346,-75.790770,2007,2015,8,6,5
45.323349,-75.786925,2007,2015,8,5,4
45.323353,-75.778154,2007,2016,9,8,6
45.323353,-75.787838,2007,2015,8,5,5
45.323379,-75.790960,2007,2015,8,6,5
45.323383,-75.787769,2007,2015,8,5,5
45.323385,-75.792062,2007,2015,8,6,5
45.323393,-75.790783,2007,2015,8,5,5
45.323401,-75.786932,2007,2015,8,5,4
45.323450,-75.823904,2007,2015,8,6,5
45.323480,-75.819137,2007,2015,8,4,4
45.323483,-75.789644,2007,2015,8,4,3
45.323494,-75.780622,2007,2016,9,6,6
45.323509,-75.819159,2007,2015,8,4,4
45.323535,-75.791976,2007,2015,8,5,5
45.323553,-75.823894,2007,2015,8,6,5
45.323575,-75.780911,2007,2016,9,4,4
45.323586,-75.790852,2007,2015,8,6,5
45.323602,-75.823887,2007,2015,8,6,5
45.323608,-75.789684,2007,2015,8,4,3
45.323612,-75.786960,2007,2015,8,4,4
45.323641,-75.778339,2007,2016,9,8,6
45.323653,-75.779787,2007,2016,9,7,6
45.323700,-75.834351,2007,2016,9,9,6
45.323703,-75.791884,2007,2015,8,6,5
45.323711,-75.782205,2007,2016,9,5,5
45.323715,-75.782221,2007,2016,9,5,5
45.323726,-75.790778,2007,2015,8,5,5
45.323749,-75.819154,2007,2015,8,5,4
45.323760,-75.789636,2007,2015,8,4,3
45.323819,-75.790717,2007,2015,8,6,5
45.323845,-75.818908,2007,2015,8,4,4
45.323846,-75.789255,2007,2015,8,5,4
45.323859,-75.789008,2007,2015,8,5,4
45.323879,-75.791788,2007,2015,8,6,5
45.323880,-75.788957,2007,2015,8,6,5
45.323892,-75.828848,2007,2016,9,7,5
45.323898,-75.818776,2007,2015,8,5,4
45.323902,-75.790663,2007,2015,8,6,5
45.323946,-75.818651,2007,2015,8,6,5
45.323959,-75.780624,2007,2016,9,7,5
45.323959,-75.790627,2007,2015,8,6,5
45.323970,-75.788736,2007,2015,8,6,5
45.323994,-75.818532,2007,2015,8,6,5
45.324033,-75.791703,2007,2015,8,5,5
45.324040,-75.788567,2007,2015,8,5,4
45.324041,-75.780700,2007,2016,9,7,5
45.324048,-75.818394,2007,2015,8,6,5
45.324050,-75.788541,2007,2015,8,5,4
45.324080,-75.822185,2007,2016,9,7,6
45.324091,-75.818287,2007,2015,8,6,5
45.324112,-75.790580,2007,2015,8,5,4
45.324141,-75.818162,2007,2015,8,6,5
45.324156,-75.822013,2007,2016,9,5,5
45.324190,-75.789517,2007,2015,8,4,4
45.324199,-75.818015,2007,2015,8,6,5
45.324219,-75.790597,2007,2015,8,6,5
45.324235,-75.790601,2007,2015,8,6,5
45.324247,-75.817894,2007,2015,8,6,5
45.324279,-75.817814,2007,2015,8,6,5
45.324334,-75.791269,2007,2015,8,6,5
45.324353,-75.817628,2007,2015,8,6,5
45.324367,-75.827629,2007,2016,9,8,6
45.324398,-75.817516,2007,2015,8,6,5
45.324418,-75.821908,2007,2016,9,7,6
45.324443,-75.821925,2007,2016,9,7,6
45.324462,-75.817353,2007,2015,8,6,5
45.324497,-75.817266,2007,2015,8,6,5
45.324510,-75.766978,2007,2015,8,5,5
45.324530,-75.766991,2007,2015,8,5,5
45.324580,-75.790000,2007,2015,8,6,5
45.324588,-75.765755,2007,2015,8,4,4
45.324594,-75.765739,2007,2015,8,4,4
45.324604,-75.816996,2007,2015,8,5,4
45.324608,-75.822031,2007,2016,9,6,6
45.324689,-75.767088,2007,2015,8,5,5
45.324690,-75.765495,2007,2015,8,5,5
45.324690,-75.816772,2007,2015,8,6,5
45.324706,-75.765453,2007,2015,8,5,5
45.324714,-75.822095,2007,2016,9,7,6
45.324763,-75.817217,2007,2015,8,5,4
45.324770,-75.816565,2007,2015,8,6,5
45.324777,-75.765271,2007,2015,8,4,4
45.324785,-75.788922,2007,2015,8,6,5
45.324795,-75.816501,2007,2015,8,6,5
45.324804,-75.765202,2007,2015,8,4,4
45.324830,-75.818658,2007,2015,8,6,5
45.324832,-75.788684,2007,2015,8,6,5
45.324868,-75.816313,2007,2015,8,5,5
45.324881,-75.788439,2007,2015,8,6,5
45.324889,-75.818701,2007,2015,8,6,5
45.324890,-75.764982,2007,2015,8,4,4
45.324893,-75.767214,2007,2015,8,4,4
45.324894,-75.818519,2007,2015,8,6,5
45.324896,-75.816240,2007,2015,8,5,5
45.324903,-75.764948,2007,2015,8,4,4
45.324930,-75.788190,2007,2015,8,6,5
45.324939,-75.818553,2007,2015,8,6,5
45.324959,-75.781530,2007,2016,9,7,5
45.324963,-75.816067,2007,2015,8,6,5
45.324975,-75.817387,2007,2015,8,6,5
45.324989,-75.764729,2007,2015,8,4,4
45.324990,-75.817398,2007,2015,8,6,5
45.324992,-75.815991,2007,2015,8,6,5
45.324995,-75.764715,2007,2015,8,4,4
45.325036,-75.782172,2007,2016,9,7,5
45.325061,-75.815813,2007,2015,8,6,5
45.325069,-75.819892,2007,2015,8,6,5
45.325071,-75.766697,2007,2015,8,5,5
45.325075,-75.767330,2007,2015,8,5,5
45.325075,-75.821997,2007,2016,9,6,5
45.325087,-75.764480,2007,2015,8,4,4
45.325090,-75.821960,2007,2016,9,6,5
45.325101,-75.764443,2007,2015,8,4,4
45.325116,-75.767355,2007,2015,8,5,5
45.325144,-75.817515,2007,2015,8,4,4
45.325178,-75.822374,2007,2015,8,6,5
45.325180,-75.819832,2007,2015,8,6,5
45.325193,-75.764207,2007,2015,8,5,5
45.325197,-75.821716,2007,2016,9,6,5
45.325209,-75.764167,2007,2015,8,5,5
45.325260,-75.819690,2007,2015,8,6,5
45.325270,-75.825432,2007,2016,9,7,4
45.325271,-75.819665,2007,2015,8,6,5
45.325306,-75.818942,2007,2015,8,6,5
45.325312,-75.821449,2007,2016,9,6,5
45.325332,-75.763852,2007,2015,8,5,5
45.325379,-75.819426,2007,2015,8,5,5
45.325395,-75.781720,2007,2016,9,7,5
45.325410,-75.817069,2007,2015,8,6,5
45.325412,-75.763647,2007,2015,8,3,3
45.325417,-75.776247,2007,2016,9,7,6
45.325418,-75.776205,2007,2016,9,7,6
45.325418,-75.817048,2007,2015,8,6,5
45.325424,-75.822520,2007,2015,8,6,5
45.325442,-75.821161,2007,2016,9,7,6
45.325446,-75.776560,2007,2016,9,5,5
45.325447,-75.822535,2007,2015,8,6,5
45.325474,-75.775890,2007,2016,9,7,6
45.325481,-75.814712,2007,2015,8,6,5
45.325485,-75.819189,2007,2015,8,5,4
45.325501,-75.782328,2007,2016,9,7,5
45.325505,-75.817805,2007,2015,8,4,4
45.325507,-75.816814,2007,2015,8,6,5
45.325508,-75.763403,2007,2015,8,5,5
45.325518,-75.816786,2007,2015,8,5,5
45.325530,-75.763346,2007,2015,8,5,5
45.325544,-75.820939,2007,2016,9,6,5
45.325558,-75.824758,2007,2016,9,7,4
45.325566,-75.820890,2007,2016,9,7,6
45.325585,-75.814455,2007,2015,8,6,5
45.325591,-75.775655,2007,2016,9,7,6
45.325593,-75.779148,2007,2016,9,7,6
45.325595,-75.818942,2007,2015,8,3,3
45.325598,-75.776922,2007,2016,9,6,5
45.325605,-75.816559,2007,2015,8,5,5
